enrollment_id,student_id,course_id,term_id,program_id,credits_attempted,final_grade,passed,course_completed,instruction_mode
E00001816,STU00168,C023,2025SP,P003,4,A,True,True,Hybrid
E00001817,STU00169,C001,2024SP,P004,1,B,True,True,Hybrid
E00001818,STU00169,C002,2024SP,P004,3,B,True,True,Hybrid
E00001819,STU00169,C005,2024SP,P004,3,A,True,True,In Person
E00001820,STU00169,C006,2024FA,P004,3,A,True,True,Hybrid
E00001821,STU00169,C013,2024FA,P004,3,C,True,True,Online
E00001822,STU00169,C032,2025SP,P004,3,B,True,True,Online
E00001823,STU00169,C012,2025SP,P004,3,A,True,True,In Person
E00001824,STU00169,C014,2025SP,P004,3,B,True,True,Hybrid
E00001825,STU00169,C011,2025FA,P004,3,B,True,True,Hybrid
E00001826,STU00169,C010,2025FA,P004,3,B,True,True,Online
E00001827,STU00170,C004,2025FA,P003,3,C,True,True,Online
E00001828,STU00170,C001,2025FA,P003,1,B,True,True,In Person
E00001829,STU00170,C002,2025FA,P003,3,B,True,True,Online
E00001830,STU00170,C005,2026SP,P003,3,B,True,True,Online
E00001831,STU00170,C019,2026SP,P003,4,C,True,True,Hybrid
E00001832,STU00170,C013,2026SP,P003,3,B,True,True,Hybrid
E00001833,STU00171,C004,2023FA,P001,3,F,False,True,Hybrid
E00001834,STU00171,C001,2023FA,P001,1,W,False,False,Online
E00001835,STU00171,C002,2023FA,P001,3,C,True,True,Online
E00001836,STU00172,C001,2023FA,P007,1,A,True,True,Online
E00001837,STU00172,C002,2023FA,P007,3,C,True,True,Hybrid
E00001838,STU00172,C005,2023FA,P007,3,B,True,True,Hybrid
E00001839,STU00172,C009,2024SP,P007,3,A,True,True,In Person
E00001840,STU00172,C037,2024SP,P007,4,B,True,True,In Person
E00001841,STU00172,C003,2024FA,P007,3,C,True,True,Hybrid
E00001842,STU00172,C013,2024FA,P007,3,A,True,True,Hybrid
E00001843,STU00172,C011,2024FA,P007,3,B,True,True,Hybrid
E00001844,STU00172,C014,2025SP,P007,3,A,True,True,Hybrid
E00001845,STU00172,C012,2025SP,P007,3,A,True,True,Hybrid
E00001846,STU00172,C010,2025SP,P007,3,A,True,True,Hybrid
E00001847,STU00173,C004,2024SP,P003,3,W,False,False,Hybrid
E00001848,STU00173,C001,2024SP,P003,1,F,False,True,Hybrid
E00001849,STU00173,C002,2024SP,P003,3,F,False,True,In Person
E00001850,STU00173,C009,2024FA,P003,3,D,False,True,Hybrid
E00001851,STU00173,C010,2024FA,P003,3,F,False,True,Online
E00001852,STU00173,C019,2024FA,P003,4,F,False,True,In Person
E00001853,STU00173,C023,2025SP,P003,4,F,False,True,In Person
E00001854,STU00173,C012,2025SP,P003,3,F,False,True,In Person
E00001855,STU00173,C006,2025SP,P003,3,C,True,True,Hybrid
E00001856,STU00173,C014,2025SU,P003,3,F,False,True,In Person
E00001857,STU00173,C011,2025SU,P003,3,C,True,True,In Person
E00001858,STU00173,C032,2025SU,P003,3,D,False,True,In Person
E00001859,STU00173,C013,2025SU,P003,3,F,False,True,Online
E00001860,STU00173,C022,2025FA,P003,2,C,True,True,In Person
E00001861,STU00173,C040,2025FA,P003,3,D,False,True,Hybrid
E00001862,STU00173,C035,2026SP,P003,3,D,False,True,In Person
E00001863,STU00173,C039,2026SP,P003,3,C,True,True,In Person
E00001864,STU00174,C001,2025FA,P008,1,C,True,True,In Person
E00001865,STU00174,C002,2025FA,P008,3,C,True,True,In Person
E00001866,STU00174,C005,2025FA,P008,3,W,False,False,Hybrid
E00001867,STU00174,C009,2025FA,P008,3,A,True,True,Hybrid
E00001868,STU00174,C012,2025FA,P008,3,C,True,True,Hybrid
E00001869,STU00174,C003,2026SP,P008,3,A,True,True,In Person
E00001870,STU00174,C006,2026SP,P008,3,D,False,True,In Person
E00001871,STU00174,C013,2026SP,P008,3,B,True,True,In Person
E00001872,STU00174,C011,2026SP,P008,3,C,True,True,Online
E00001873,STU00174,C010,2026SP,P008,3,D,False,True,In Person
E00001874,STU00175,C004,2022FA,P001,3,F,False,True,In Person
E00001875,STU00175,C001,2022FA,P001,1,D,False,True,In Person
E00001876,STU00175,C002,2022FA,P001,3,D,False,True,In Person
E00001877,STU00175,C029,2022FA,P001,3,W,False,False,In Person
E00001878,STU00175,C010,2023SP,P001,3,C,True,True,Hybrid
E00001879,STU00175,C009,2023SP,P001,3,C,True,True,Hybrid
E00001880,STU00175,C012,2023SP,P001,3,D,False,True,Hybrid
E00001881,STU00175,C006,2023SP,P001,3,F,False,True,In Person
E00001882,STU00175,C014,2023SU,P001,3,D,False,True,Hybrid
E00001883,STU00175,C011,2023SU,P001,3,F,False,True,Hybrid
E00001884,STU00175,C032,2023SU,P001,3,C,True,True,Hybrid
E00001885,STU00175,C015,2023SU,P001,3,F,False,True,Hybrid
E00001886,STU00175,C013,2023FA,P001,3,D,False,True,Hybrid
E00001887,STU00175,C016,2023FA,P001,3,D,False,True,In Person
E00001888,STU00175,C017,2024SP,P001,3,D,False,True,In Person
E00001889,STU00175,C018,2024SP,P001,3,D,False,True,Hybrid
E00001890,STU00175,C040,2024SP,P001,3,W,False,False,In Person
E00001891,STU00175,C037,2024SP,P001,4,F,False,True,In Person
E00001892,STU00175,C038,2024SU,P001,3,D,False,True,In Person
E00001893,STU00175,C035,2024SU,P001,3,C,True,True,In Person
E00001894,STU00175,C036,2024SU,P001,3,D,False,True,In Person
E00001895,STU00175,C033,2024FA,P001,3,F,False,True,In Person
E00001896,STU00175,C039,2024FA,P001,3,F,False,True,Online
E00001897,STU00175,C034,2024FA,P001,3,C,True,True,In Person
E00001898,STU00176,C004,2025FA,P004,3,D,False,True,In Person
E00001899,STU00176,C001,2025FA,P004,1,A,True,True,Hybrid
E00001900,STU00176,C002,2025FA,P004,3,A,True,True,In Person
E00001901,STU00176,C009,2026SP,P004,3,A,True,True,In Person
E00001902,STU00176,C006,2026SP,P004,3,B,True,True,Hybrid
E00001903,STU00177,C004,2024FA,P004,3,F,False,True,Hybrid
E00001904,STU00177,C001,2024FA,P004,1,D,False,True,Hybrid
E00001905,STU00177,C002,2024FA,P004,3,W,False,False,In Person
E00001906,STU00177,C009,2025SP,P004,3,C,True,True,In Person
E00001907,STU00177,C006,2025SP,P004,3,F,False,True,In Person
E00001908,STU00177,C011,2025FA,P004,3,C,True,True,Online
E00001909,STU00177,C010,2025FA,P004,3,B,True,True,In Person
E00001910,STU00177,C032,2026SP,P004,3,C,True,True,In Person
E00001911,STU00177,C012,2026SP,P004,3,B,True,True,In Person
E00001912,STU00178,C001,2022FA,P007,1,A,True,True,Hybrid
E00001913,STU00178,C002,2022FA,P007,3,B,True,True,Hybrid
E00001914,STU00178,C005,2022FA,P007,3,B,True,True,Online
E00001915,STU00178,C012,2023SP,P007,3,D,False,True,Hybrid
E00001916,STU00178,C011,2023SP,P007,3,C,True,True,Online
E00001917,STU00178,C003,2023SP,P007,3,A,True,True,Hybrid
E00001918,STU00178,C014,2023SP,P007,3,C,True,True,Online
E00001919,STU00178,C006,2023FA,P007,3,B,True,True,Hybrid
E00001920,STU00178,C009,2023FA,P007,3,B,True,True,Hybrid
E00001921,STU00178,C019,2023FA,P007,4,B,True,True,Hybrid
E00001922,STU00178,C013,2024SP,P007,3,A,True,True,Online
E00001923,STU00178,C015,2024SP,P007,3,A,True,True,Hybrid
E00001924,STU00178,C032,2024SP,P007,3,C,True,True,Online
E00001925,STU00178,C035,2024SP,P007,3,C,True,True,Online
E00001926,STU00179,C004,2023FA,P002,3,B,True,True,Hybrid
E00001927,STU00179,C001,2023FA,P002,1,D,False,True,Hybrid
E00001928,STU00179,C002,2023FA,P002,3,C,True,True,Hybrid
E00001929,STU00179,C032,2023FA,P002,3,D,False,True,Hybrid
E00001930,STU00179,C009,2023FA,P002,3,B,True,True,In Person
E00001931,STU00179,C005,2024SP,P002,3,D,False,True,Hybrid
E00001932,STU00179,C034,2024SP,P002,3,C,True,True,In Person
E00001933,STU00180,C001,2023FA,P004,1,A,True,True,Online
E00001934,STU00180,C002,2023FA,P004,3,A,True,True,Online
E00001935,STU00180,C005,2023FA,P004,3,A,True,True,Hybrid
E00001936,STU00180,C006,2023FA,P004,3,C,True,True,Hybrid
E00001937,STU00180,C012,2023FA,P004,3,B,True,True,Online
E00001938,STU00180,C003,2024SP,P004,3,B,True,True,Hybrid
E00001939,STU00180,C011,2024SP,P004,3,A,True,True,Hybrid
E00001940,STU00180,C038,2024SP,P004,3,A,True,True,In Person
E00001941,STU00180,C009,2024SP,P004,3,A,True,True,Hybrid
E00001942,STU00181,C004,2025SP,P004,3,B,True,True,In Person
E00001943,STU00181,C001,2025SP,P004,1,A,True,True,Online
E00001944,STU00181,C002,2025SP,P004,3,A,True,True,Hybrid
E00001945,STU00181,C032,2025SP,P004,3,C,True,True,Online
E00001946,STU00181,C005,2025FA,P004,3,A,True,True,Hybrid
E00001947,STU00181,C010,2025FA,P004,3,A,True,True,Online
E00001948,STU00181,C011,2025FA,P004,3,A,True,True,Online
E00001949,STU00181,C003,2026SP,P004,3,D,False,True,Hybrid
E00001950,STU00181,C012,2026SP,P004,3,D,False,True,Online
E00001951,STU00181,C009,2026SP,P004,3,A,True,True,Online
E00001952,STU00181,C013,2026SP,P004,3,A,True,True,Online
E00001953,STU00182,C001,2025FA,P001,1,C,True,True,Hybrid
E00001954,STU00182,C002,2025FA,P001,3,B,True,True,In Person
E00001955,STU00182,C005,2025FA,P001,3,D,False,True,Online
E00001956,STU00182,C011,2025FA,P001,3,A,True,True,Hybrid
E00001957,STU00182,C012,2026SP,P001,3,C,True,True,Hybrid
E00001958,STU00182,C009,2026SP,P001,3,C,True,True,Hybrid
E00001959,STU00182,C006,2026SP,P001,3,C,True,True,Online
E00001960,STU00182,C015,2026SP,P001,3,A,True,True,In Person
E00001961,STU00183,C001,2024FA,P004,1,B,True,True,Online
E00001962,STU00183,C002,2024FA,P004,3,B,True,True,In Person
E00001963,STU00183,C005,2024FA,P004,3,C,True,True,In Person
E00001964,STU00183,C006,2024FA,P004,3,D,False,True,Hybrid
E00001965,STU00184,C004,2025FA,P006,3,C,True,True,In Person
E00001966,STU00184,C001,2025FA,P006,1,C,True,True,In Person
E00001967,STU00184,C002,2025FA,P006,3,B,True,True,In Person
E00001968,STU00184,C011,2025FA,P006,3,D,False,True,Online
E00001969,STU00184,C013,2025FA,P006,3,C,True,True,In Person
E00001970,STU00184,C005,2026SP,P006,3,A,True,True,In Person
E00001971,STU00184,C006,2026SP,P006,3,C,True,True,In Person
E00001972,STU00184,C003,2026SP,P006,3,B,True,True,In Person
E00001973,STU00184,C012,2026SP,P006,3,W,False,False,Hybrid
E00001974,STU00184,C014,2026SP,P006,3,B,True,True,In Person
E00001975,STU00185,C001,2025FA,P005,1,B,True,True,In Person
E00001976,STU00185,C002,2025FA,P005,3,W,False,False,In Person
E00001977,STU00185,C005,2025FA,P005,3,F,False,True,Hybrid
E00001978,STU00185,C032,2026SP,P005,3,D,False,True,In Person
E00001979,STU00185,C006,2026SP,P005,3,C,True,True,In Person
E00001980,STU00185,C039,2026SP,P005,3,B,True,True,In Person
E00001981,STU00186,C004,2023FA,P004,3,A,True,True,Hybrid
E00001982,STU00186,C001,2023FA,P004,1,C,True,True,Hybrid
E00001983,STU00186,C002,2023FA,P004,3,F,False,True,Hybrid
E00001984,STU00186,C005,2024SP,P004,3,A,True,True,Hybrid
E00001985,STU00186,C032,2024SP,P004,3,B,True,True,In Person
E00001986,STU00186,C009,2024SP,P004,3,C,True,True,Hybrid
E00001987,STU00186,C011,2024SP,P004,3,C,True,True,Hybrid
E00001988,STU00186,C014,2024SP,P004,3,C,True,True,Hybrid
E00001989,STU00186,C010,2024FA,P004,3,B,True,True,Online
E00001990,STU00186,C033,2024FA,P004,3,A,True,True,Online
E00001991,STU00186,C013,2024FA,P004,3,A,True,True,Hybrid
E00001992,STU00186,C006,2025SP,P004,3,B,True,True,Online
E00001993,STU00186,C012,2025SP,P004,3,A,True,True,In Person
E00001994,STU00186,C040,2025SP,P004,3,A,True,True,Hybrid
E00001995,STU00186,C039,2025SU,P004,3,B,True,True,In Person
E00001996,STU00186,C035,2025SU,P004,3,B,True,True,Online
E00001997,STU00187,C004,2024FA,P004,3,F,False,True,Hybrid
E00001998,STU00187,C001,2024FA,P004,1,C,True,True,In Person
E00001999,STU00187,C002,2024FA,P004,3,C,True,True,Hybrid
E00002000,STU00187,C010,2024FA,P004,3,F,False,True,In Person
E00002001,STU00187,C003,2025SP,P004,3,B,True,True,Hybrid
E00002002,STU00187,C035,2025SP,P004,3,F,False,True,In Person
E00002003,STU00187,C006,2025SP,P004,3,F,False,True,In Person
E00002004,STU00187,C009,2025SP,P004,3,C,True,True,In Person
E00002005,STU00187,C011,2025FA,P004,3,D,False,True,In Person
E00002006,STU00187,C013,2025FA,P004,3,B,True,True,Online
E00002007,STU00187,C032,2025FA,P004,3,C,True,True,In Person
E00002008,STU00187,C012,2026SP,P004,3,F,False,True,In Person
E00002009,STU00187,C014,2026SP,P004,3,A,True,True,Hybrid
E00002010,STU00187,C039,2026SP,P004,3,D,False,True,In Person
E00002011,STU00187,C038,2026SP,P004,3,A,True,True,Hybrid
E00002012,STU00188,C001,2024SP,P001,1,B,True,True,In Person
E00002013,STU00188,C002,2024SP,P001,3,A,True,True,Hybrid
E00002014,STU00188,C005,2024SP,P001,3,A,True,True,Hybrid
E00002015,STU00188,C011,2024FA,P001,3,C,True,True,Hybrid
E00002016,STU00188,C017,2024FA,P001,3,C,True,True,Hybrid
E00002017,STU00188,C009,2024FA,P001,3,A,True,True,Hybrid
E00002018,STU00188,C014,2025SP,P001,3,B,True,True,Online
E00002019,STU00188,C012,2025SP,P001,3,A,True,True,Hybrid
E00002020,STU00188,C006,2025SP,P001,3,B,True,True,Online
E00002021,STU00189,C001,2025SP,P001,1,A,True,True,Online
E00002022,STU00189,C002,2025SP,P001,3,C,True,True,Online
E00002023,STU00189,C005,2025SP,P001,3,B,True,True,Hybrid
E00002024,STU00189,C010,2025SP,P001,3,C,True,True,Hybrid
E00002025,STU00189,C003,2025FA,P001,3,C,True,True,Hybrid
E00002026,STU00189,C009,2025FA,P001,3,A,True,True,In Person
E00002027,STU00189,C016,2025FA,P001,3,C,True,True,Hybrid
E00002028,STU00189,C012,2026SP,P001,3,C,True,True,Hybrid
E00002029,STU00189,C033,2026SP,P001,3,A,True,True,Online
E00002030,STU00190,C001,2025FA,P004,1,A,True,True,In Person
E00002031,STU00190,C002,2025FA,P004,3,D,False,True,In Person
E00002032,STU00190,C005,2025FA,P004,3,D,False,True,In Person
E00002033,STU00190,C006,2025FA,P004,3,C,True,True,In Person
E00002034,STU00190,C009,2025FA,P004,3,A,True,True,Hybrid
E00002035,STU00190,C032,2026SP,P004,3,B,True,True,Hybrid
E00002036,STU00190,C013,2026SP,P004,3,C,True,True,In Person
E00002037,STU00190,C011,2026SP,P004,3,B,True,True,In Person
E00002038,STU00191,C001,2023SP,P004,1,B,True,True,In Person
E00002039,STU00191,C002,2023SP,P004,3,C,True,True,Hybrid
E00002040,STU00191,C005,2023SP,P004,3,A,True,True,In Person
E00002041,STU00191,C032,2023SP,P004,3,A,True,True,In Person
E00002042,STU00191,C011,2023FA,P004,3,B,True,True,Hybrid
E00002043,STU00191,C010,2023FA,P004,3,B,True,True,Hybrid
E00002044,STU00191,C012,2023FA,P004,3,B,True,True,In Person
E00002045,STU00191,C009,2023FA,P004,3,B,True,True,Online
E00002046,STU00191,C003,2023FA,P004,3,B,True,True,In Person
E00002047,STU00191,C014,2024SP,P004,3,A,True,True,In Person
E00002048,STU00191,C013,2024SP,P004,3,C,True,True,In Person
E00002049,STU00191,C006,2024SP,P004,3,A,True,True,Hybrid
E00002050,STU00191,C036,2024SP,P004,3,A,True,True,In Person
E00002051,STU00191,C033,2024FA,P004,3,A,True,True,Hybrid
E00002052,STU00191,C038,2024FA,P004,3,A,True,True,In Person
E00002053,STU00191,C035,2025SP,P004,3,B,True,True,In Person
E00002054,STU00191,C037,2025SP,P004,4,C,True,True,In Person
E00002055,STU00191,C034,2025SP,P004,3,A,True,True,In Person
E00002056,STU00191,C040,2025SP,P004,3,B,True,True,In Person
E00002057,STU00192,C001,2023FA,P007,1,W,False,False,Hybrid
E00002058,STU00192,C002,2023FA,P007,3,F,False,True,In Person
E00002059,STU00192,C005,2023FA,P007,3,D,False,True,Hybrid
E00002060,STU00192,C009,2024SP,P007,3,D,False,True,In Person
E00002061,STU00192,C032,2024SP,P007,3,C,True,True,Online
E00002062,STU00192,C011,2024SP,P007,3,B,True,True,Online
E00002063,STU00192,C019,2024FA,P007,4,D,False,True,Online
E00002064,STU00192,C010,2024FA,P007,3,A,True,True,In Person
E00002065,STU00192,C013,2025SP,P007,3,B,True,True,In Person
E00002066,STU00192,C006,2025SP,P007,3,C,True,True,Hybrid
E00002067,STU00192,C029,2025FA,P007,3,W,False,False,Online
E00002068,STU00192,C014,2025FA,P007,3,B,True,True,Hybrid
E00002069,STU00192,C012,2025FA,P007,3,F,False,True,Hybrid
E00002070,STU00192,C015,2026SP,P007,3,B,True,True,Hybrid
E00002071,STU00192,C040,2026SP,P007,3,C,True,True,Online
E00002072,STU00192,C031,2026SP,P007,3,W,False,False,Hybrid
E00002073,STU00193,C001,2024FA,P008,1,C,True,True,Hybrid
E00002074,STU00193,C002,2024FA,P008,3,D,False,True,Hybrid
E00002075,STU00193,C005,2024FA,P008,3,D,False,True,Hybrid
E00002076,STU00193,C015,2025SP,P008,3,F,False,True,In Person
E00002077,STU00193,C012,2025SP,P008,3,C,True,True,Hybrid
E00002078,STU00193,C011,2025SP,P008,3,F,False,True,Hybrid
E00002079,STU00193,C032,2025SP,P008,3,D,False,True,Hybrid
E00002080,STU00193,C014,2025FA,P008,3,F,False,True,Hybrid
E00002081,STU00193,C016,2025FA,P008,3,F,False,True,Hybrid
E00002082,STU00193,C006,2025FA,P008,3,B,True,True,Hybrid
E00002083,STU00193,C010,2025FA,P008,3,C,True,True,Hybrid
E00002084,STU00193,C013,2026SP,P008,3,F,False,True,Hybrid
E00002085,STU00193,C009,2026SP,P008,3,F,False,True,Hybrid
E00002086,STU00194,C004,2024FA,P006,3,B,True,True,Online
E00002087,STU00194,C001,2024FA,P006,1,A,True,True,In Person
E00002088,STU00194,C002,2024FA,P006,3,B,True,True,In Person
E00002089,STU00194,C005,2025SP,P006,3,B,True,True,Hybrid
E00002090,STU00194,C010,2025SP,P006,3,B,True,True,Online
E00002091,STU00194,C006,2025SP,P006,3,B,True,True,Online
E00002092,STU00195,C001,2023FA,P003,1,A,True,True,Online
E00002093,STU00195,C002,2023FA,P003,3,C,True,True,Online
E00002094,STU00195,C005,2023FA,P003,3,C,True,True,Hybrid
E00002095,STU00195,C003,2024SP,P003,3,B,True,True,Hybrid
E00002096,STU00195,C011,2024SP,P003,3,A,True,True,Online
E00002097,STU00195,C009,2024FA,P003,3,A,True,True,Online
E00002098,STU00195,C010,2024FA,P003,3,B,True,True,Hybrid
E00002099,STU00195,C006,2024FA,P003,3,B,True,True,Hybrid
E00002100,STU00195,C012,2025SP,P003,3,A,True,True,Online
E00002101,STU00195,C019,2025SP,P003,4,D,False,True,Online
E00002102,STU00195,C022,2025SP,P003,2,B,True,True,In Person
E00002103,STU00195,C032,2025SP,P003,3,A,True,True,Online
E00002104,STU00195,C007,2025FA,P003,4,A,True,True,Online
E00002105,STU00195,C038,2025FA,P003,3,C,True,True,In Person
E00002106,STU00195,C014,2025FA,P003,3,A,True,True,Online
E00002107,STU00196,C001,2022FA,P002,1,C,True,True,In Person
E00002108,STU00196,C002,2022FA,P002,3,D,False,True,In Person
E00002109,STU00196,C005,2022FA,P002,3,D,False,True,In Person
E00002110,STU00196,C006,2023SP,P002,3,D,False,True,In Person
E00002111,STU00196,C010,2023SP,P002,3,B,True,True,In Person
E00002112,STU00196,C009,2023SP,P002,3,B,True,True,In Person
E00002113,STU00196,C019,2023SP,P002,4,D,False,True,Hybrid
E00002114,STU00196,C014,2023SP,P002,3,D,False,True,In Person
E00002115,STU00196,C013,2023FA,P002,3,W,False,False,In Person
E00002116,STU00196,C035,2023FA,P002,3,W,False,False,In Person
E00002117,STU00196,C012,2023FA,P002,3,D,False,True,Hybrid
E00002118,STU00196,C040,2023FA,P002,3,C,True,True,Online
E00002119,STU00196,C011,2024SP,P002,3,B,True,True,In Person
E00002120,STU00196,C032,2024SP,P002,3,C,True,True,In Person
E00002121,STU00196,C039,2024SP,P002,3,D,False,True,Online
E00002122,STU00196,C038,2024SU,P002,3,C,True,True,Hybrid
E00002123,STU00196,C029,2024SU,P002,3,B,True,True,In Person
E00002124,STU00196,C036,2024SU,P002,3,C,True,True,Online
E00002125,STU00196,C034,2024SU,P002,3,C,True,True,In Person
E00002126,STU00197,C004,2022FA,P004,3,B,True,True,Hybrid
E00002127,STU00197,C001,2022FA,P004,1,B,True,True,Hybrid
E00002128,STU00197,C002,2022FA,P004,3,A,True,True,Online
E00002129,STU00197,C005,2023SP,P004,3,C,True,True,Online
E00002130,STU00197,C006,2023SP,P004,3,C,True,True,Hybrid
E00002131,STU00197,C010,2023SP,P004,3,A,True,True,Hybrid
E00002132,STU00197,C003,2023SP,P004,3,C,True,True,Online
E00002133,STU00198,C001,2025SP,P001,1,F,False,True,Online
E00002134,STU00198,C002,2025SP,P001,3,D,False,True,Online
E00002135,STU00198,C005,2025SP,P001,3,F,False,True,Hybrid
E00002136,STU00198,C006,2025FA,P001,3,D,False,True,Hybrid
E00002137,STU00198,C011,2025FA,P001,3,D,False,True,Hybrid
E00002138,STU00198,C015,2025FA,P001,3,F,False,True,Hybrid
E00002139,STU00198,C010,2025FA,P001,3,W,False,False,In Person
E00002140,STU00198,C013,2026SP,P001,3,F,False,True,In Person
E00002141,STU00198,C009,2026SP,P001,3,F,False,True,Hybrid
E00002142,STU00198,C014,2026SP,P001,3,F,False,True,In Person
E00002143,STU00199,C004,2024SP,P006,3,B,True,True,In Person
E00002144,STU00199,C001,2024SP,P006,1,B,True,True,Hybrid
E00002145,STU00199,C002,2024SP,P006,3,A,True,True,Hybrid
E00002146,STU00199,C005,2024FA,P006,3,C,True,True,Hybrid
E00002147,STU00199,C009,2024FA,P006,3,B,True,True,Hybrid
E00002148,STU00199,C013,2024FA,P006,3,A,True,True,Online
E00002149,STU00199,C011,2025SP,P006,3,C,True,True,In Person
E00002150,STU00199,C003,2025SP,P006,3,C,True,True,Hybrid
E00002151,STU00199,C014,2025FA,P006,3,B,True,True,Hybrid
E00002152,STU00199,C032,2025FA,P006,3,B,True,True,Hybrid
E00002153,STU00199,C040,2026SP,P006,3,A,True,True,Hybrid
E00002154,STU00199,C019,2026SP,P006,4,B,True,True,Online
E00002155,STU00199,C012,2026SP,P006,3,A,True,True,Online
E00002156,STU00199,C006,2026SP,P006,3,C,True,True,Hybrid
E00002157,STU00199,C039,2026SP,P006,3,A,True,True,Hybrid
E00002158,STU00200,C001,2025FA,P001,1,B,True,True,In Person
E00002159,STU00200,C002,2025FA,P001,3,F,False,True,Hybrid
E00002160,STU00200,C005,2025FA,P001,3,C,True,True,Hybrid
E00002161,STU00200,C006,2025FA,P001,3,B,True,True,Hybrid
E00002162,STU00200,C018,2025FA,P001,3,C,True,True,Hybrid
E00002163,STU00200,C032,2026SP,P001,3,B,True,True,Online
E00002164,STU00200,C011,2026SP,P001,3,B,True,True,Hybrid
E00002165,STU00200,C036,2026SP,P001,3,B,True,True,Hybrid
E00002166,STU00200,C013,2026SP,P001,3,A,True,True,Online
E00002167,STU00201,C004,2023SP,P006,3,D,False,True,Online
E00002168,STU00201,C001,2023SP,P006,1,D,False,True,Hybrid
E00002169,STU00201,C002,2023SP,P006,3,F,False,True,Online
E00002170,STU00201,C010,2023FA,P006,3,D,False,True,Hybrid
