service_use_id,student_id,service_id,term_id,minutes,visit_reason
U0001760,STU00544,S001,2022FA,28,Academic planning
U0001761,STU00544,S002,2023SP,45,Tutoring related to C006
U0001762,STU00544,S003,2023FA,44,Transfer planning
U0001763,STU00544,S002,2023FA,75,Tutoring related to C017
U0001764,STU00544,S001,2024SP,53,Academic planning
U0001765,STU00544,S001,2024SP,26,Academic planning
U0001766,STU00544,S001,2024SP,32,Academic planning
U0001767,STU00544,S003,2024SP,56,Transfer planning
U0001768,STU00545,S001,2025FA,36,Academic planning
U0001769,STU00545,S001,2026SP,59,Academic planning
U0001770,STU00545,S003,2026SP,30,Transfer planning
U0001771,STU00546,S001,2022FA,24,Academic planning
U0001772,STU00546,S002,2022FA,48,Tutoring related to C005
U0001773,STU00546,S001,2023SP,54,Academic planning
U0001774,STU00546,S002,2023SP,46,Tutoring related to C023
U0001775,STU00546,S001,2023SU,54,Academic planning
U0001776,STU00546,S001,2023FA,54,Academic planning
U0001777,STU00546,S003,2023FA,41,Transfer planning
U0001778,STU00546,S001,2024SP,54,Academic planning
U0001779,STU00546,S001,2024SP,53,Academic planning
U0001780,STU00546,S002,2024SP,90,Tutoring related to C019
U0001781,STU00546,S002,2024SP,55,Tutoring related to C029
U0001782,STU00546,S002,2024FA,78,Tutoring related to C027
U0001783,STU00547,S001,2026SP,58,Academic planning
U0001784,STU00548,S002,2026SP,36,Tutoring related to C006
U0001785,STU00549,S002,2025SP,33,Tutoring related to C029
U0001786,STU00549,S001,2026SP,43,Academic planning
U0001787,STU00551,S001,2023FA,26,Academic planning
U0001788,STU00551,S002,2023FA,76,Tutoring related to C005
U0001789,STU00551,S001,2024SP,49,Academic planning
U0001790,STU00551,S003,2024SP,28,Transfer planning
U0001791,STU00551,S002,2024SP,75,Tutoring related to C007
U0001792,STU00551,S001,2024FA,20,Academic planning
U0001793,STU00551,S001,2024FA,25,Academic planning
U0001794,STU00553,S003,2025FA,45,Transfer planning
U0001795,STU00554,S001,2025SP,51,Academic planning
U0001796,STU00554,S001,2025FA,45,Academic planning
U0001797,STU00554,S001,2025FA,26,Academic planning
U0001798,STU00554,S003,2026SP,50,Transfer planning
U0001799,STU00556,S001,2024FA,42,Academic planning
U0001800,STU00556,S001,2026SP,45,Academic planning
U0001801,STU00556,S001,2026SP,21,Academic planning
U0001802,STU00556,S003,2026SP,58,Transfer planning
U0001803,STU00557,S001,2025FA,28,Academic planning
U0001804,STU00557,S001,2025FA,56,Academic planning
U0001805,STU00557,S001,2025FA,34,Academic planning
U0001806,STU00557,S001,2026SP,58,Academic planning
U0001807,STU00557,S001,2026SP,51,Academic planning
U0001808,STU00557,S003,2026SP,34,Transfer planning
U0001809,STU00557,S002,2026SP,87,Tutoring related to C005
U0001810,STU00558,S002,2023FA,58,Tutoring related to C005
U0001811,STU00558,S001,2024SP,57,Academic planning
U0001812,STU00558,S001,2025SP,48,Academic planning
U0001813,STU00558,S001,2025SP,56,Academic planning
U0001814,STU00558,S001,2025SP,42,Academic planning
U0001815,STU00559,S001,2024SP,20,Academic planning
U0001816,STU00559,S002,2024SP,89,Tutoring related to C005
U0001817,STU00559,S001,2024FA,48,Academic planning
U0001818,STU00559,S001,2024FA,51,Academic planning
U0001819,STU00559,S002,2024FA,43,Tutoring related to C006
U0001820,STU00559,S001,2025SP,38,Academic planning
U0001821,STU00559,S001,2025FA,60,Academic planning
U0001822,STU00559,S001,2025FA,60,Academic planning
U0001823,STU00559,S003,2025FA,41,Transfer planning
U0001824,STU00559,S002,2025FA,31,Tutoring related to C019
U0001825,STU00561,S001,2025FA,47,Academic planning
U0001826,STU00561,S001,2025FA,50,Academic planning
U0001827,STU00561,S002,2025FA,66,Tutoring related to C031
U0001828,STU00561,S003,2026SP,49,Transfer planning
U0001829,STU00561,S002,2026SP,31,Tutoring related to C006
U0001830,STU00562,S001,2024FA,52,Academic planning
U0001831,STU00562,S002,2024FA,55,Tutoring related to C005
U0001832,STU00562,S001,2025SP,46,Academic planning
U0001833,STU00563,S001,2024FA,32,Academic planning
U0001834,STU00563,S001,2024FA,58,Academic planning
U0001835,STU00563,S002,2024FA,40,Tutoring related to C005
U0001836,STU00564,S001,2025FA,42,Academic planning
U0001837,STU00564,S001,2025FA,30,Academic planning
U0001838,STU00564,S001,2025FA,53,Academic planning
U0001839,STU00564,S001,2025FA,32,Academic planning
U0001840,STU00564,S001,2025FA,25,Academic planning
U0001841,STU00564,S003,2025FA,55,Transfer planning
U0001842,STU00564,S002,2025FA,52,Tutoring related to C019
U0001843,STU00564,S001,2026SP,44,Academic planning
U0001844,STU00564,S001,2026SP,46,Academic planning
U0001845,STU00564,S002,2026SP,63,Tutoring related to C020
U0001846,STU00566,S002,2025FA,39,Tutoring related to C005
U0001847,STU00566,S001,2026SP,34,Academic planning
U0001848,STU00566,S001,2026SP,28,Academic planning
U0001849,STU00566,S002,2026SP,90,Tutoring related to C006
U0001850,STU00567,S001,2024SP,41,Academic planning
U0001851,STU00567,S002,2024FA,84,Tutoring related to C006
U0001852,STU00567,S001,2025SP,53,Academic planning
U0001853,STU00567,S001,2025SP,29,Academic planning
U0001854,STU00567,S001,2026SP,32,Academic planning
U0001855,STU00567,S001,2026SP,32,Academic planning
U0001856,STU00567,S002,2026SP,33,Tutoring related to C024
U0001857,STU00568,S001,2025FA,28,Academic planning
U0001858,STU00568,S001,2025FA,52,Academic planning
U0001859,STU00568,S001,2026SP,52,Academic planning
U0001860,STU00569,S001,2025FA,41,Academic planning
U0001861,STU00569,S001,2025FA,42,Academic planning
U0001862,STU00569,S001,2025FA,38,Academic planning
U0001863,STU00569,S002,2026SP,38,Tutoring related to C006
U0001864,STU00570,S001,2024FA,41,Academic planning
U0001865,STU00570,S003,2024FA,46,Transfer planning
U0001866,STU00570,S002,2024FA,59,Tutoring related to C018
U0001867,STU00570,S002,2024FA,84,Tutoring related to C006
U0001868,STU00571,S001,2023FA,28,Academic planning
U0001869,STU00571,S002,2024SP,40,Tutoring related to C005
U0001870,STU00572,S001,2025FA,27,Academic planning
U0001871,STU00572,S003,2025FA,58,Transfer planning
U0001872,STU00573,S002,2024SP,88,Tutoring related to C006
U0001873,STU00573,S001,2024SU,34,Academic planning
U0001874,STU00573,S001,2024SU,56,Academic planning
U0001875,STU00573,S003,2025SP,59,Transfer planning
U0001876,STU00574,S003,2025SP,30,Transfer planning
U0001877,STU00574,S001,2026SP,26,Academic planning
U0001878,STU00575,S001,2025FA,56,Academic planning
U0001879,STU00575,S001,2025FA,58,Academic planning
U0001880,STU00575,S002,2025FA,49,Tutoring related to C006
U0001881,STU00576,S003,2025FA,48,Transfer planning
U0001882,STU00577,S001,2025SP,40,Academic planning
U0001883,STU00577,S002,2025SP,58,Tutoring related to C005
U0001884,STU00578,S001,2025FA,33,Academic planning
U0001885,STU00578,S001,2025FA,22,Academic planning
U0001886,STU00578,S001,2026SP,45,Academic planning
U0001887,STU00578,S001,2026SP,33,Academic planning
U0001888,STU00578,S002,2026SP,60,Tutoring related to C006
U0001889,STU00579,S001,2023SP,35,Academic planning
U0001890,STU00579,S002,2023SP,38,Tutoring related to C005
U0001891,STU00579,S001,2023FA,23,Academic planning
U0001892,STU00582,S001,2026SP,44,Academic planning
U0001893,STU00582,S003,2026SP,38,Transfer planning
U0001894,STU00582,S002,2026SP,84,Tutoring related to C005
U0001895,STU00583,S001,2024FA,27,Academic planning
U0001896,STU00583,S001,2025FA,21,Academic planning
U0001897,STU00583,S001,2026SP,52,Academic planning
U0001898,STU00584,S001,2026SP,49,Academic planning
U0001899,STU00585,S002,2023FA,37,Tutoring related to C005
U0001900,STU00585,S001,2024SP,40,Academic planning
U0001901,STU00585,S001,2025SP,33,Academic planning
U0001902,STU00585,S001,2025FA,58,Academic planning
U0001903,STU00585,S002,2025FA,48,Tutoring related to C024
U0001904,STU00586,S002,2023FA,34,Tutoring related to C005
U0001905,STU00586,S001,2024SP,42,Academic planning
U0001906,STU00586,S001,2024SP,40,Academic planning
U0001907,STU00586,S001,2024SP,35,Academic planning
U0001908,STU00586,S003,2024SP,26,Transfer planning
U0001909,STU00587,S003,2022FA,60,Transfer planning
U0001910,STU00587,S002,2022FA,67,Tutoring related to C005
U0001911,STU00587,S002,2023SU,88,Tutoring related to C019
U0001912,STU00587,S001,2023FA,26,Academic planning
U0001913,STU00587,S003,2023FA,58,Transfer planning
U0001914,STU00587,S002,2023FA,50,Tutoring related to C031
U0001915,STU00587,S003,2024SP,32,Transfer planning
U0001916,STU00588,S001,2024SP,52,Academic planning
U0001917,STU00588,S003,2025SP,32,Transfer planning
U0001918,STU00588,S001,2025SU,35,Academic planning
U0001919,STU00588,S002,2025SU,67,Tutoring related to C029
U0001920,STU00588,S003,2026SP,35,Transfer planning
U0001921,STU00588,S002,2026SP,83,Tutoring related to C007
U0001922,STU00588,S002,2026SP,32,Tutoring related to C019
U0001923,STU00589,S001,2022FA,45,Academic planning
U0001924,STU00589,S002,2022FA,52,Tutoring related to C005
U0001925,STU00589,S001,2023SP,23,Academic planning
U0001926,STU00590,S001,2024FA,55,Academic planning
U0001927,STU00590,S001,2025SP,31,Academic planning
U0001928,STU00590,S001,2025SP,31,Academic planning
U0001929,STU00590,S003,2025SP,59,Transfer planning
U0001930,STU00590,S001,2025FA,36,Academic planning
U0001931,STU00590,S003,2025FA,51,Transfer planning
U0001932,STU00593,S002,2023FA,76,Tutoring related to C005
U0001933,STU00594,S001,2026SP,31,Academic planning
U0001934,STU00595,S001,2024SP,37,Academic planning
U0001935,STU00595,S002,2024SP,90,Tutoring related to C017
U0001936,STU00595,S001,2024FA,55,Academic planning
U0001937,STU00595,S001,2025SP,25,Academic planning
U0001938,STU00595,S001,2025SP,23,Academic planning
U0001939,STU00595,S003,2025SP,25,Transfer planning
U0001940,STU00595,S002,2025SP,39,Tutoring related to C030
U0001941,STU00595,S001,2025FA,51,Academic planning
U0001942,STU00595,S003,2025FA,41,Transfer planning
U0001943,STU00596,S001,2023FA,20,Academic planning
U0001944,STU00596,S002,2024SP,60,Tutoring related to C006
U0001945,STU00596,S001,2025SP,29,Academic planning
U0001946,STU00597,S001,2024FA,44,Academic planning
U0001947,STU00597,S001,2024FA,37,Academic planning
U0001948,STU00597,S001,2024FA,43,Academic planning
U0001949,STU00597,S003,2024FA,43,Transfer planning
U0001950,STU00597,S001,2025SP,56,Academic planning
U0001951,STU00597,S002,2025SP,56,Tutoring related to C005
U0001952,STU00597,S002,2025SP,58,Tutoring related to C006
U0001953,STU00597,S001,2025FA,56,Academic planning
U0001954,STU00597,S001,2025FA,43,Academic planning
U0001955,STU00598,S001,2023FA,35,Academic planning
U0001956,STU00598,S002,2023FA,54,Tutoring related to C005
U0001957,STU00598,S002,2024SP,69,Tutoring related to C006
U0001958,STU00599,S001,2023FA,35,Academic planning
U0001959,STU00599,S001,2023FA,24,Academic planning
U0001960,STU00599,S001,2024SP,60,Academic planning
U0001961,STU00599,S003,2024SP,25,Transfer planning
U0001962,STU00599,S002,2024SP,45,Tutoring related to C005
U0001963,STU00600,S002,2022FA,64,Tutoring related to C005
U0001964,STU00600,S001,2024SP,23,Academic planning
U0001965,STU00600,S002,2024SP,84,Tutoring related to C019
U0001966,STU00600,S002,2024FA,74,Tutoring related to C029
U0001967,STU00600,S001,2025SU,38,Academic planning
U0001968,STU00601,S001,2023FA,35,Academic planning
U0001969,STU00601,S001,2024SP,45,Academic planning
U0001970,STU00601,S001,2024FA,31,Academic planning
U0001971,STU00601,S003,2025SP,54,Transfer planning
U0001972,STU00601,S001,2025FA,38,Academic planning
U0001973,STU00601,S003,2025FA,40,Transfer planning
U0001974,STU00601,S002,2025FA,72,Tutoring related to C023
U0001975,STU00602,S001,2024SP,21,Academic planning
U0001976,STU00602,S002,2024SP,76,Tutoring related to C005
U0001977,STU00602,S001,2024FA,23,Academic planning
U0001978,STU00602,S003,2024FA,34,Transfer planning
U0001979,STU00602,S002,2025SP,87,Tutoring related to C008
U0001980,STU00603,S003,2022FA,32,Transfer planning
U0001981,STU00603,S002,2023SP,65,Tutoring related to C005
U0001982,STU00603,S001,2023FA,27,Academic planning
U0001983,STU00603,S003,2024FA,32,Transfer planning
U0001984,STU00603,S002,2024FA,51,Tutoring related to C023
U0001985,STU00604,S001,2024SP,35,Academic planning
U0001986,STU00604,S001,2024SP,36,Academic planning
U0001987,STU00604,S001,2025SP,38,Academic planning
U0001988,STU00605,S001,2025FA,57,Academic planning
U0001989,STU00606,S001,2023FA,48,Academic planning
U0001990,STU00607,S001,2023SP,42,Academic planning
U0001991,STU00607,S001,2024SP,50,Academic planning
U0001992,STU00607,S001,2024SP,26,Academic planning
U0001993,STU00607,S001,2024SP,45,Academic planning
U0001994,STU00607,S002,2024SP,67,Tutoring related to C019
U0001995,STU00607,S003,2024FA,58,Transfer planning
U0001996,STU00607,S005,2025SP,33,Emergency aid consultation
U0001997,STU00607,S002,2025SP,68,Tutoring related to C029
U0001998,STU00607,S001,2025FA,30,Academic planning
U0001999,STU00607,S001,2025FA,39,Academic planning
U0002000,STU00607,S003,2025FA,30,Transfer planning
U0002001,STU00608,S001,2023FA,59,Academic planning
U0002002,STU00608,S001,2023FA,34,Academic planning
U0002003,STU00610,S001,2023FA,20,Academic planning
U0002004,STU00612,S005,2023SP,16,Emergency aid consultation
U0002005,STU00613,S001,2024SP,38,Academic planning
U0002006,STU00613,S001,2024SP,58,Academic planning
U0002007,STU00613,S002,2024SP,54,Tutoring related to C005
U0002008,STU00614,S001,2022FA,50,Academic planning
U0002009,STU00614,S001,2022FA,25,Academic planning
U0002010,STU00614,S002,2023SP,76,Tutoring related to C006
U0002011,STU00614,S003,2023SU,35,Transfer planning
U0002012,STU00615,S002,2025FA,62,Tutoring related to C005
U0002013,STU00617,S001,2025SP,20,Academic planning
U0002014,STU00617,S003,2025SU,47,Transfer planning
U0002015,STU00617,S002,2025SU,60,Tutoring related to C005
U0002016,STU00617,S002,2025SU,35,Tutoring related to C006
U0002017,STU00618,S002,2024SP,83,Tutoring related to C006
U0002018,STU00619,S001,2025FA,28,Academic planning
U0002019,STU00619,S001,2025FA,28,Academic planning
U0002020,STU00619,S002,2025FA,31,Tutoring related to C005
U0002021,STU00619,S001,2026SP,42,Academic planning
U0002022,STU00619,S003,2026SP,58,Transfer planning
U0002023,STU00619,S002,2026SP,74,Tutoring related to C006
U0002024,STU00620,S001,2025SP,52,Academic planning
U0002025,STU00620,S002,2025SP,59,Tutoring related to C005
U0002026,STU00620,S001,2026SP,28,Academic planning
U0002027,STU00621,S002,2024SP,70,Tutoring related to C007
U0002028,STU00621,S001,2024FA,57,Academic planning
U0002029,STU00622,S002,2023SP,62,Tutoring related to C005
U0002030,STU00622,S002,2023SP,87,Tutoring related to C006
U0002031,STU00622,S003,2023FA,28,Transfer planning
U0002032,STU00622,S001,2024SP,60,Academic planning
U0002033,STU00623,S001,2023FA,46,Academic planning
U0002034,STU00623,S002,2023FA,58,Tutoring related to C005
U0002035,STU00623,S002,2024SP,66,Tutoring related to C006
U0002036,STU00624,S001,2024SP,35,Academic planning
U0002037,STU00624,S001,2024SU,34,Academic planning
U0002038,STU00624,S003,2024FA,32,Transfer planning
U0002039,STU00625,S002,2025FA,57,Tutoring related to C007
U0002040,STU00625,S001,2026SP,59,Academic planning
U0002041,STU00625,S002,2026SP,83,Tutoring related to C029
U0002042,STU00626,S001,2023FA,33,Academic planning
U0002043,STU00626,S001,2023FA,59,Academic planning
U0002044,STU00626,S002,2023FA,79,Tutoring related to C005
U0002045,STU00626,S002,2024SP,79,Tutoring related to C019
U0002046,STU00626,S003,2024FA,47,Transfer planning
U0002047,STU00626,S001,2025SP,52,Academic planning
U0002048,STU00626,S003,2025SP,30,Transfer planning
U0002049,STU00626,S002,2025SP,70,Tutoring related to C023
U0002050,STU00627,S002,2024FA,43,Tutoring related to C005
U0002051,STU00627,S001,2025SP,53,Academic planning
U0002052,STU00628,S001,2023SP,33,Academic planning
U0002053,STU00628,S002,2023SP,32,Tutoring related to C005
U0002054,STU00628,S001,2024SP,33,Academic planning
U0002055,STU00628,S003,2024SP,28,Transfer planning
U0002056,STU00628,S002,2024SP,31,Tutoring related to C018
U0002057,STU00628,S002,2024SP,56,Tutoring related to C006
U0002058,STU00629,S001,2025SP,41,Academic planning
U0002059,STU00629,S001,2026SP,33,Academic planning
U0002060,STU00630,S002,2023FA,89,Tutoring related to C005
U0002061,STU00630,S001,2024SP,27,Academic planning
U0002062,STU00630,S002,2024FA,73,Tutoring related to C008
U0002063,STU00630,S002,2024FA,67,Tutoring related to C029
U0002064,STU00630,S003,2025FA,37,Transfer planning
U0002065,STU00631,S001,2024FA,51,Academic planning
U0002066,STU00631,S003,2024FA,48,Transfer planning
U0002067,STU00632,S001,2024SP,22,Academic planning
U0002068,STU00632,S002,2024SP,37,Tutoring related to C005
U0002069,STU00633,S001,2023FA,27,Academic planning
U0002070,STU00633,S001,2023FA,29,Academic planning
U0002071,STU00633,S001,2024SP,60,Academic planning
U0002072,STU00633,S001,2024FA,55,Academic planning
U0002073,STU00637,S001,2023FA,55,Academic planning
U0002074,STU00637,S002,2024SP,36,Tutoring related to C006
U0002075,STU00638,S002,2023SP,87,Tutoring related to C005
U0002076,STU00639,S001,2024FA,39,Academic planning
U0002077,STU00639,S001,2025SP,33,Academic planning
U0002078,STU00639,S002,2025SP,35,Tutoring related to C024
U0002079,STU00640,S001,2025FA,59,Academic planning
U0002080,STU00640,S005,2025FA,29,Emergency aid consultation
U0002081,STU00641,S001,2023SP,24,Academic planning
U0002082,STU00641,S001,2023FA,50,Academic planning
U0002083,STU00641,S001,2023FA,22,Academic planning
U0002084,STU00641,S001,2024SP,58,Academic planning
U0002085,STU00642,S001,2024FA,37,Academic planning
U0002086,STU00643,S001,2023FA,24,Academic planning
U0002087,STU00643,S001,2023FA,30,Academic planning
U0002088,STU00643,S001,2023FA,41,Academic planning
U0002089,STU00643,S003,2024SP,57,Transfer planning
U0002090,STU00643,S005,2024SP,37,Emergency aid consultation
U0002091,STU00643,S002,2024SP,34,Tutoring related to C005
U0002092,STU00643,S002,2024SP,56,Tutoring related to C006
U0002093,STU00644,S002,2024FA,65,Tutoring related to C005
U0002094,STU00644,S001,2026SP,25,Academic planning
U0002095,STU00644,S003,2026SP,32,Transfer planning
